站号,站点名称,时间,温度,气压,湿度,风向,风速,降水量,能见度
57974,嘉禾,20240811155000,1.70,991.90,90.70,114.20,9.90,8.20,26.50
50936,白城,20240811155000,16.30,990.60,85.30,317.10,0.00,1.70,21.30
50945,大安,20240811155000,27.60,1044.10,80.10,330.90,3.60,0.10,16.30
50948,乾安,20240811155000,21.00,972.70,61.30,90.00,8.10,12.60,7.40
50949,前郭,20240811155000,13.30,1029.40,63.70,355.30,6.60,6.40,29.50
54041,通榆,20240811155000,6.70,971.80,36.00,303.00,2.40,8.50,20.10
54049,长岭,20240811155000,32.40,1007.50,51.50,240.20,6.80,3.60,11.20
54063,扶余,20240811155000,15.60,1048.90,22.70,171.60,6.90,10.00,21.60
54064,农安,20240811155000,10.00,1003.80,54.20,298.60,8.50,13.90,13.90
54142,双辽,20240811155000,0.10,1017.50,53.40,352.00,9.40,6.60,10.20
54157,四平,20240811155000,6.80,1036.30,35.50,139.50,3.80,6.20,19.70
54161,长春,20240811155000,5.60,959.10,60.90,146.20,8.00,8.80,37.80
54165,双阳,20240811155000,29.90,1012.80,54.70,245.20,6.70,6.90,19.00
54171,永吉,20240811155000,20.40,966.90,42.90,305.50,4.40,7.50,12.70
54181,蛟河,20240811155000,4.00,976.10,72.90,20.90,2.40,0.40,35.60
54186,敦化,20240811155000,1.50,1000.70,15.30,262.10,9.80,1.50,3.60
54195,汪清,20240811155000,28.00,960.30,26.60,263.20,3.20,14.50,23.60
54260,辽源,20240811155000,10.10,1015.50,82.60,245.50,7.60,3.50,26.20
54263,磐石,20240811155000,7.20,992.20,58.90,166.30,8.30,5.80,22.40
54266,梅河口,20240811155000,20.90,975.40,98.00,67.40,1.30,12.50,4.80
54273,桦甸,20240811155000,16.10,1000.00,43.60,114.20,0.40,0.20,12.60
54276,靖宇,20240811155000,3.80,996.80,96.20,213.90,7.50,14.80,14.60
54284,东岗,20240811155000,15.30,999.50,40.80,152.70,1.70,10.90,34.20
54285,二道,20240811155000,25.20,1001.90,76.60,251.10,7.30,5.80,33.80
54286,和龙?,20240811155000,18.70,1043.60,38.60,155.00,3.60,5.40,24.40
54292,延吉,20240811155000,24.20,967.60,37.00,288.00,9.60,4.40,17.10
54363,通化?,20240811155000,7.30,992.40,86.90,162.60,1.90,3.70,35.40
54374,临江,20240811155000,28.80,1027.80,24.80,214.00,9.70,4.70,20.40
54377,集安,20240811155000,27.30,1011.70,89.40,66.20,5.30,11.20,16.40
54386,长白,20240811155000,14.20,1010.60,60.90,313.40,8.20,9.10,36.70
58026,邳州,20240811155000,33.10,951.60,49.00,75.40,4.00,4.00,38.10
58027,徐州,20240811155000,6.20,968.90,28.70,350.00,6.80,0.70,39.30
58038,沭阳,20240811155000,1.70,975.40,59.70,204.00,7.20,5.10,25.40
58040,赣榆,20240811155000,22.50,1002.30,61.90,216.70,2.90,10.80,5.40
58047,灌云,20240811155000,1.30,1041.10,77.30,99.40,2.70,14.30,14.90
58130,睢宁,20240811155000,27.00,1012.30,68.20,303.20,1.30,8.10,8.40
58135,泗洪,20240811155000,23.30,950.80,67.70,275.00,6.30,6.60,34.30
58138,盱眙,20240811155000,18.70,976.90,49.70,171.20,4.40,13.60,23.20
58141,淮安,20240811155000,12.50,1009.60,38.60,208.90,6.00,1.90,23.50
58143,阜宁,20240811155000,33.70,1037.40,53.60,145.90,9.80,5.00,4.30
58150,射阳,20240811155000,1.30,954.30,42.80,334.80,0.40,15.70,9.80
58158,大丰,20240811155000,31.70,968.40,24.10,295.40,5.30,7.90,21.80
58238,南京,20240811155000,5.00,1030.70,65.00,257.50,5.60,12.80,21.60
58241,高邮,20240811155000,16.60,979.90,75.20,195.50,7.40,10.00,21.50
58251,东台,20240811155000,12.40,981.10,91.00,188.70,5.40,9.80,3.50
58252,丹徒,20240811155000,20.80,954.80,68.50,137.70,3.20,4.70,28.30
58255,如皋,20240811155000,3.70,1021.80,20.20,38.70,7.70,10.40,11.50
58259,南通,20240811155000,33.30,969.30,63.10,140.10,9.20,6.30,15.70
58265,吕泗,20240811155000,16.80,1017.60,62.40,144.20,8.70,13.40,8.10
58343,常州,20240811155000,9.30,972.50,66.80,180.40,7.30,15.40,33.30
58345,溧阳,20240811155000,5.70,1033.30,51.70,249.40,0.30,11.10,3.40
58354,无锡,20240811155000,3.00,962.70,64.90,276.60,2.00,0.00,11.90
58356,昆山,20240811155000,31.50,991.60,47.60,318.30,9.20,15.20,17.80
58358,东山,20240811155000,18.10,1018.70,95.90,107.60,1.20,0.80,8.00
57598,修水,20240811155000,8.70,978.20,81.40,319.40,6.70,15.10,8.80
57696,宜丰,20240811155000,7.00,955.40,67.40,150.20,8.10,1.50,22.00
57789,莲花,20240811155000,5.40,975.60,54.00,177.10,2.40,8.80,10.60
57793,宜春,20240811155000,26.80,1002.10,78.40,249.90,6.00,6.40,37.50
57799,吉安县,20240811155000,27.40,992.40,30.80,236.10,5.80,2.20,35.50
57894,井冈山,20240811155000,27.50,950.50,59.50,104.70,1.10,15.00,10.10
57896,遂川,20240811155000,19.40,1014.50,72.20,319.80,5.30,5.40,12.10
57993,赣县,20240811155000,32.90,968.20,22.80,149.70,5.50,14.40,34.80
58506,庐山,20240811155000,21.50,1026.00,57.60,83.90,8.40,15.60,35.20
58507,武宁,20240811155000,19.40,1015.80,80.70,251.90,1.50,1.50,31.80
58519,波阳,20240811155000,2.60,977.70,92.00,37.00,2.20,5.40,32.10
58527,景德镇,20240811155000,2.80,980.80,64.20,230.90,4.20,14.20,15.90
58600,靖安,20240811155000,19.80,958.70,80.70,306.50,4.70,9.50,30.50
58606,南昌,20240811155000,8.40,967.10,10.90,277.80,8.10,11.70,5.00
58608,樟树,20240811155000,14.60,987.20,96.80,177.40,4.90,2.00,14.50
58622,德兴,20240811155000,12.30,973.40,46.60,120.30,4.20,14.00,31.30
58626,贵溪,20240811155000,3.50,958.30,27.20,103.50,2.20,13.10,10.00
58634,玉山,20240811155000,2.10,951.90,95.70,350.50,4.20,0.70,28.40
58637,上饶,20240811155000,17.40,1018.40,98.60,12.00,0.80,9.40,24.70
58705,永丰,20240811155000,5.90,989.50,59.20,268.40,2.90,1.00,24.00
58715,南城,20240811155000,17.40,992.20,40.50,66.10,0.50,12.90,9.60
58718,南丰,20240811155000,2.90,991.20,49.60,90.10,3.10,10.60,0.60
58806,宁都,20240811155000,32.40,1037.30,94.20,329.80,0.90,12.80,17.00
58813,广昌,20240811155000,31.70,1043.50,11.70,107.80,3.00,12.10,11.40
59092,龙南,20240811155000,31.10,982.30,65.40,38.70,4.60,1.10,24.80
59102,寻乌,20240811155000,5.30,1044.00,19.60,58.30,5.30,12.50,28.40
54236,彰武,20240811155000,13.60,985.10,64.20,211.00,2.40,8.50,16.00
54237,阜新,20240811155000,18.30,966.50,98.30,0.20,0.00,9.20,23.20
54243,昌图,20240811155000,28.20,971.40,54.60,64.60,8.90,9.30,23.30
54254,开原,20240811155000,18.50,996.40,43.40,103.90,5.70,9.00,37.40
54259,清原,20240811155000,31.20,1042.70,55.80,239.80,7.80,5.20,6.10
54324,朝阳,20240811155000,0.20,1043.70,22.10,218.70,5.50,13.60,18.90
54326,建平县,20240811155000,15.70,960.90,77.30,284.20,7.50,8.00,28.80
54333,新民,20240811155000,16.40,1022.50,17.30,335.20,4.10,10.70,39.10
54334,义县,20240811155000,4.80,989.00,76.50,336.00,1.70,9.50,11.10
54335,黑山,20240811155000,9.60,952.70,57.20,5.00,1.70,15.30,19.00
54337,锦州,20240811155000,17.40,990.20,13.10,123.10,1.10,14.50,7.30
54339,鞍山,20240811155000,8.80,987.70,51.30,325.40,0.20,6.70,20.60
54342,沈阳,20240811155000,14.50,1014.60,34.90,169.40,3.60,6.60,20.60
54346,本溪,20240811155000,10.60,974.10,21.70,145.40,2.10,12.10,25.60
54349,本溪县,20240811155000,29.00,1008.70,34.60,161.40,8.90,13.80,4.50
54351,抚顺,20240811155000,20.20,1033.50,77.10,59.00,1.20,6.40,19.60
54353,新宾,20240811155000,26.60,1002.30,70.30,286.10,7.00,2.40,10.70
54365,桓仁,20240811155000,25.80,1007.10,81.40,106.40,6.40,10.30,11.80
54452,建昌,20240811155000,33.50,992.50,57.50,147.50,1.20,5.30,24.10
54454,绥中,20240811155000,20.10,965.10,73.90,0.50,8.60,15.00,19.50
54455,兴城,20240811155000,25.00,1014.60,99.10,41.60,7.00,10.60,3.00
54470,大洼,20240811155000,29.00,955.10,83.70,125.00,2.20,0.30,31.50
54471,营口,20240811155000,23.80,1028.70,48.50,167.60,6.40,12.00,30.30
54472,海城,20240811155000,7.80,963.40,14.50,188.10,3.70,14.40,28.60
54476,熊岳,20240811155000,7.60,954.60,83.30,7.80,9.20,13.60,9.50
54486,岫岩,20240811155000,31.40,1042.30,37.70,270.60,2.60,5.40,35.70
54493,宽甸,20240811155000,15.00,1031.80,97.20,143.80,5.70,1.70,31.40
54497,丹东,20240811155000,22.30,1047.00,11.80,320.10,5.60,4.30,28.20
54563,瓦房店,20240811155000,4.50,999.90,82.00,257.30,4.50,15.30,25.20
54579,长海,20240811155000,28.90,1042.90,59.90,160.40,0.40,5.60,31.00
54584,庄河,20240811155000,3.00,1049.00,31.90,243.00,6.00,1.10,26.90
54660,旅顺,20240811155000,31.90,1020.10,83.50,214.20,2.30,11.30,14.30
54662,大连,20240811155000,23.10,956.80,67.70,262.80,6.70,4.90,0.20
50425,额尔古纳市,20240811155000,11.20,970.20,80.60,290.20,8.40,10.50,5.80
50434,图里河,20240811155000,23.80,978.10,92.00,297.10,2.30,14.00,20.10
50514,满洲里,20240811155000,13.60,988.30,42.20,320.50,3.60,15.80,14.80
50527,海拉尔,20240811155000,25.90,961.10,94.30,164.20,8.00,9.30,27.10
50548,小二沟,20240811155000,34.90,972.20,62.50,356.40,7.70,11.10,1.80
50603,新巴尔虎右旗,20240811155000,1.10,978.80,37.60,250.10,2.10,15.60,27.20
50618,新巴尔虎左旗,20240811155000,29.60,1038.80,22.60,43.20,7.20,4.80,39.00
50632,博克图,20240811155000,20.80,985.80,19.00,32.00,2.20,9.30,31.40
50639,扎兰屯,20240811155000,20.40,995.80,13.70,65.30,3.30,12.20,21.70
50727,阿尔山,20240811155000,21.00,1044.50,93.50,202.30,3.30,2.30,7.60
50834,索伦,20240811155000,10.60,971.20,30.10,200.30,0.00,8.70,38.70
50838,乌兰浩特,20240811155000,12.20,1042.70,87.70,168.10,8.60,14.70,35.30
50915,东乌珠穆沁,20240811155000,26.00,965.30,56.70,121.40,1.10,8.50,26.70
50924,霍林郭勒,20240811155000,19.40,961.90,83.70,0.60,6.50,14.40,38.10
52267,额济纳旗,20240811155000,10.00,958.80,45.80,190.90,0.00,3.90,31.20
52495,巴彦诺尔公,20240811155000,10.00,973.80,19.90,317.30,1.70,3.70,0.60
52576,阿右旗,20240811155000,0.30,1039.60,81.10,201.50,4.90,1.80,2.90
53068,二连浩特,20240811155000,21.10,1008.30,74.90,325.70,5.50,4.60,1.60
53083,那仁宝力格,20240811155000,12.20,981.00,99.70,332.20,5.00,13.50,3.10
53149,满都拉气象站,20240811155000,10.00,986.60,29.50,260.30,0.40,11.50,17.60
53192,阿巴嘎旗,20240811155000,7.20,992.40,93.40,167.70,2.00,12.50,9.30
53195,苏尼特左旗,20240811155000,32.20,1047.50,77.40,33.50,1.10,0.30,39.20
53276,朱日和,20240811155000,1.60,1026.10,70.80,63.80,2.40,8.60,31.20
53336,乌拉特中旗,20240811155000,22.40,951.30,39.60,197.70,3.20,3.10,18.00
53352,达茂旗气象局,20240811155000,8.80,1023.80,60.80,236.20,1.40,15.40,39.20
53362,四子王,20240811155000,23.70,993.90,73.70,110.90,6.60,3.10,24.40
53367,希拉穆仁气侯站,20240811155000,32.70,1028.70,68.80,324.30,4.80,11.70,23.30
53391,化德,20240811155000,17.40,1005.50,84.60,229.90,2.00,12.20,22.80
53446,包头市气象台,20240811155000,15.20,988.50,90.80,89.30,2.40,7.60,5.50
53463,呼和浩特,20240811155000,3.80,1041.00,24.70,257.70,0.10,0.40,8.60
53480,集宁,20240811155000,31.70,1024.80,73.00,289.70,3.50,7.10,9.20
53502,吉兰太,20240811155000,33.50,956.80,32.60,11.20,7.50,10.40,1.10
53513,临河,20240811155000,24.50,971.80,53.90,330.00,0.30,11.90,19.30
53529,鄂托克旗,20240811155000,22.90,1016.70,40.00,351.80,7.70,12.00,9.50
53543,东胜,20240811155000,33.00,1033.60,93.40,189.70,8.40,9.60,34.60
53547,乌审召,20240811155000,7.10,1038.70,33.90,345.90,0.70,4.50,37.10
53602,阿拉善左旗,20240811155000,13.20,984.10,73.40,353.00,5.90,4.50,38.20
54012,西乌珠穆沁,20240811155000,31.40,1042.40,42.70,279.40,9.10,8.70,26.40
54026,扎鲁特,20240811155000,2.00,982.70,91.10,95.00,6.40,12.50,39.90
54027,巴林左旗,20240811155000,0.00,1016.20,64.60,272.40,0.10,9.70,18.30
54102,锡林浩特,20240811155000,5.90,955.40,90.60,29.10,9.50,12.00,17.30
54115,林西县,20240811155000,15.60,981.70,95.50,142.00,9.30,15.40,21.40
54134,开鲁,20240811155000,13.40,1026.20,77.80,185.60,4.10,7.00,0.60
54135,通辽,20240811155000,25.70,1008.70,45.70,81.00,0.10,9.50,33.40
54208,多伦县,20240811155000,30.30,989.20,86.90,211.20,4.60,9.50,35.50
54213,翁牛特旗,20240811155000,24.30,986.70,18.10,189.90,8.40,15.60,12.00
54218,赤峰,20240811155000,17.70,952.30,43.40,301.30,8.50,12.50,6.90
54226,宝国吐,20240811155000,17.80,1000.70,62.70,288.80,9.40,9.60,9.80
53519,惠农,20240811155000,34.60,1049.20,18.40,119.90,3.60,13.30,6.30
53612,吴忠,20240811155000,13.30,1048.00,51.80,217.60,4.70,5.10,2.80
53614,银川,20240811155000,13.30,1038.80,34.80,321.20,6.30,3.40,22.50
53615,陶乐,20240811155000,34.80,1029.90,44.60,157.80,5.80,14.50,6.60
53704,中卫,20240811155000,0.30,1026.10,21.60,80.10,0.50,10.00,0.00
53705,中宁,20240811155000,9.40,985.30,11.50,97.70,3.30,6.50,30.50
53723,盐池,20240811155000,18.20,973.70,23.30,241.50,7.70,11.30,2.70
53806,海原,20240811155000,9.00,1036.80,30.40,338.80,1.90,8.20,11.80
53810,同心,20240811155000,27.80,1032.70,63.70,118.30,4.10,1.30,38.40
53817,固原,20240811155000,14.80,985.40,53.60,319.20,5.90,11.10,12.10
53903,西吉,20240811155000,9.50,983.60,32.70,297.70,7.30,7.20,14.50
53910,六盘山,20240811155000,15.00,984.60,42.40,279.00,6.60,12.10,13.00
51886,茫崖,20240811155000,18.50,978.30,60.10,301.50,6.30,1.80,19.80
52602,冷湖,20240811155000,20.40,1044.30,88.20,180.20,4.90,15.00,14.70
52633,托勒,20240811155000,25.90,1032.10,36.80,120.60,5.80,5.50,13.50
52645,野牛沟,20240811155000,13.30,1046.00,83.20,293.40,5.80,3.70,7.60
52657,祁连,20240811155000,27.40,993.80,40.70,236.10,7.30,8.80,17.70
52707,小灶火,20240811155000,23.60,1019.80,72.70,289.20,4.10,6.20,29.50
52713,大柴旦,20240811155000,19.10,963.20,84.20,15.20,5.40,7.00,15.80
52737,德令哈,20240811155000,1.40,1025.80,29.30,194.70,7.00,12.60,8.10
52754,刚察,20240811155000,12.80,993.50,91.00,195.20,2.50,15.70,31.30
52765,门源,20240811155000,34.80,997.70,84.20,238.70,7.50,13.00,7.90
52818,格尔木,20240811155000,6.80,1013.20,17.40,305.90,6.40,4.80,1.10
52825,诺木洪,20240811155000,7.00,953.10,22.10,193.40,4.10,4.70,28.20
52833,乌兰,20240811155000,11.10,1019.30,81.50,333.90,8.00,10.50,4.30
52836,都兰,20240811155000,30.50,979.40,75.60,295.50,2.30,15.90,14.20
52842,茶卡,20240811155000,4.80,986.90,82.20,1.90,5.30,6.80,27.80
52856,共和,20240811155000,11.70,956.90,14.20,154.00,5.20,12.30,27.40
52866,西宁,20240811155000,4.30,1003.00,30.80,80.40,7.50,13.60,9.50
52868,贵德,20240811155000,0.50,990.10,63.80,71.20,4.80,9.40,6.80
52876,民和,20240811155000,17.10,1014.50,11.00,62.20,6.60,14.40,24.10
52908,五道梁,20240811155000,21.90,983.30,27.10,78.90,5.40,7.30,32.90
52943,兴海,20240811155000,10.60,1032.90,50.30,99.90,5.90,10.40,15.50
52955,贵南,20240811155000,18.50,1014.00,75.00,94.20,9.30,2.00,5.50
52974,同仁,20240811155000,19.10,1028.60,97.50,236.50,3.20,4.50,18.70
56004,托托河,20240811155000,0.00,952.20,18.00,107.00,0.70,13.10,25.90
56018,杂多,20240811155000,11.10,961.70,74.00,326.70,4.60,5.50,21.80
56021,曲麻莱,20240811155000,20.70,1045.90,87.30,34.40,9.90,9.50,8.70
56029,玉树,20240811155000,14.30,976.70,39.40,178.60,5.30,8.90,15.10
56033,玛多,20240811155000,18.70,950.60,99.00,38.80,2.80,3.00,21.00
56034,清水河,20240811155000,23.50,957.40,82.10,59.60,4.30,8.10,21.50
56043,玛沁,20240811155000,34.10,955.60,23.30,209.80,1.60,3.80,4.30
56046,达日,20240811155000,31.70,983.30,28.20,271.20,5.20,12.80,9.90
56065,河南,20240811155000,0.60,1039.70,65.00,299.50,0.30,9.30,13.50
56067,久治,20240811155000,8.40,1026.30,54.50,141.90,8.90,12.60,36.80
56125,囊谦,20240811155000,23.40,997.90,68.30,132.50,8.80,0.90,17.60
56151,班玛,20240811155000,0.40,982.70,61.90,82.30,1.30,9.30,33.60
54715,陵县,20240811155000,6.50,1003.30,93.50,292.30,3.00,15.70,31.90
54725,惠民,20240811155000,8.50,1043.00,50.60,292.10,4.60,3.20,34.10
54727,章丘,20240811155000,23.70,1037.00,26.10,147.20,5.00,15.60,39.70
54744,垦利,20240811155000,4.00,1041.70,97.30,24.60,4.50,2.40,26.90
54751,长岛,20240811155000,1.00,1044.90,20.50,272.70,8.20,11.20,0.30
54753,龙口,20240811155000,16.40,1028.20,97.40,190.20,1.20,12.00,2.30
54764,福山,20240811155000,0.80,953.20,31.60,129.80,5.50,1.70,37.00
54774,威海,20240811155000,15.70,982.60,31.90,74.70,4.30,12.50,19.30
54776,成山头,20240811155000,24.00,984.10,36.20,125.00,9.10,14.00,33.00
54808,莘县,20240811155000,12.50,986.40,83.30,79.00,4.60,4.70,24.40
54823,济南,20240811155000,5.90,1018.70,46.70,316.90,7.20,10.40,1.90
54826,泰山,20240811155000,12.70,1006.10,18.90,28.40,3.90,2.10,18.30
54836,沂源,20240811155000,33.30,960.60,37.60,232.30,4.70,7.00,32.60
54842,平度,20240811155000,19.00,966.20,55.60,236.80,2.70,10.90,31.00
54843,潍坊,20240811155000,27.50,1049.60,65.40,63.60,3.50,2.10,15.80
54857,青岛,20240811155000,30.70,950.50,37.70,218.60,1.90,11.90,2.20
54863,海阳,20240811155000,15.80,988.00,10.50,84.10,8.60,5.30,31.70
54909,定陶,20240811155000,18.50,977.60,64.30,32.80,3.80,1.90,29.60
54916,兖州,20240811155000,21.70,1034.00,60.60,34.30,8.80,15.20,17.90
54929,费县,20240811155000,7.30,983.30,43.70,8.30,9.10,6.70,22.10
54936,莒县,20240811155000,21.00,988.60,44.40,192.00,6.60,8.10,36.20
54945,日照,20240811155000,5.40,1023.50,73.10,168.90,6.30,7.40,36.90
58034,郯城,20240811155000,30.30,1002.50,41.70,307.10,6.50,10.30,16.60
53478,右玉,20240811155000,0.30,1038.70,94.50,152.80,2.10,7.50,36.30
53487,大同,20240811155000,6.20,980.20,48.50,207.40,8.80,10.90,39.40
53490,天镇,20240811155000,20.60,993.00,60.80,101.00,1.70,13.90,25.10
53564,河曲,20240811155000,13.20,1026.50,42.10,218.60,9.00,3.80,5.70
53578,朔州,20240811155000,15.50,1031.40,72.30,156.00,0.10,12.00,24.10
53579,代县,20240811155000,12.40,1020.70,40.40,353.80,6.10,14.90,36.40
53588,五台山,20240811155000,5.10,1027.00,75.90,280.70,0.10,5.90,16.90
53594,灵邱,20240811155000,27.00,961.10,47.30,110.30,7.60,11.40,8.90
53663,五寨,20240811155000,1.70,968.40,59.80,137.40,5.00,3.30,13.50
53664,兴县,20240811155000,15.40,1024.50,82.80,243.00,0.50,13.20,36.90
53673,原平,20240811155000,31.60,1002.20,98.50,16.80,9.20,11.60,12.70
53687,平定,20240811155000,24.50,951.60,74.90,326.80,2.70,6.20,32.30
53764,离石,20240811155000,20.50,986.80,66.40,147.40,5.20,14.20,4.90
53772,太原,20240811155000,0.50,998.70,53.60,101.10,3.20,14.40,24.10
53775,太谷,20240811155000,33.70,1009.60,56.20,35.60,7.00,12.80,7.60
53787,榆社,20240811155000,16.50,994.40,10.30,316.00,1.20,5.20,38.00
53853,隰县,20240811155000,14.10,997.40,20.30,44.70,4.20,2.70,27.30
53859,吉县,20240811155000,4.70,982.90,42.20,295.40,6.80,9.00,36.50
53863,介休,20240811155000,0.30,1017.40,35.80,274.20,2.30,3.30,29.80
53868,临汾,20240811155000,4.50,957.30,17.40,196.00,6.90,13.00,27.30
53877,安泽,20240811155000,23.40,1003.40,95.30,232.50,6.10,7.70,32.40
53882,长治,20240811155000,15.50,992.40,39.80,285.40,5.40,7.20,20.80
53884,襄坦,20240811155000,27.40,1038.30,92.50,42.70,0.90,15.60,37.00
53959,运城,20240811155000,18.20,976.10,96.80,73.00,3.40,3.50,29.00
53963,侯马,20240811155000,10.30,1037.70,76.30,58.90,1.10,9.70,11.50
53968,垣曲,20240811155000,12.40,967.40,49.10,168.00,5.00,2.90,13.40
53975,阳城,20240811155000,20.60,976.20,59.50,333.10,9.70,13.20,15.80
57052,永济,20240811155000,0.60,1010.80,72.80,69.10,6.90,2.90,22.10
53646,榆林,20240811155000,0.50,999.60,61.10,91.10,7.30,6.70,30.00
53651,神木,20240811155000,28.60,969.60,96.70,146.10,2.20,3.90,29.30
53725,定边,20240811155000,27.20,984.80,67.90,172.90,6.20,11.40,26.00
53735,靖边,20240811155000,31.10,1029.90,87.00,17.00,5.90,5.10,6.10
53738,吴旗,20240811155000,23.10,1025.20,58.20,113.60,4.80,2.50,39.90
53740,横山,20240811155000,32.30,982.40,10.00,270.90,2.00,2.70,12.20
53754,绥德,20240811155000,4.20,972.60,36.70,106.70,2.70,10.70,39.60
53845,延安,20240811155000,29.10,987.30,80.80,40.50,7.20,5.00,17.50
53854,延长,20240811155000,13.20,1003.30,63.60,291.30,8.50,7.00,0.10
53929,长武,20240811155000,8.50,986.70,90.10,325.80,9.20,1.30,32.00
53942,洛川,20240811155000,11.40,1002.00,44.20,215.90,9.90,9.00,2.60
53948,蒲城,20240811155000,22.80,960.90,77.40,121.90,8.20,13.40,2.40
53955,韩城,20240811155000,30.70,991.60,55.10,229.10,5.00,14.70,35.60
57003,陇县,20240811155000,18.50,970.90,45.70,52.10,7.70,7.00,13.10
57025,凤翔,20240811155000,7.10,986.30,95.10,233.70,3.60,4.60,9.60
57028,太白,20240811155000,18.50,1030.80,67.40,231.30,1.70,12.80,28.40
57030,永寿,20240811155000,25.10,963.40,86.10,151.00,5.10,9.20,20.10
57034,武功,20240811155000,25.10,1045.20,15.70,148.80,6.10,6.70,36.10
57037,耀县,20240811155000,19.00,1002.90,59.30,311.10,9.30,9.60,24.90
57046,华山,20240811155000,18.10,1044.20,19.70,281.60,0.20,5.20,28.10
57048,秦都,20240811155000,22.10,987.20,81.70,152.30,5.90,5.80,23.30
57049,华县,20240811155000,31.00,1024.30,68.70,346.30,9.50,1.60,10.30
57106,略阳,20240811155000,20.80,981.50,86.50,9.90,4.50,11.00,36.20
57124,留坝,20240811155000,4.00,990.60,76.30,277.10,0.10,6.10,33.90
57127,汉中,20240811155000,25.30,988.50,12.00,277.50,0.90,9.70,25.00
57131,泾河,20240811155000,26.80,1036.80,33.50,353.00,1.10,10.20,14.50
57134,佛坪,20240811155000,30.80,1037.10,44.90,146.60,8.60,10.60,31.70
57140,柞水,20240811155000,13.10,967.60,48.00,352.10,8.20,12.30,29.20
57143,商县,20240811155000,13.50,995.60,33.10,83.90,9.30,8.30,36.60
57144,镇安,20240811155000,5.30,979.30,91.60,347.10,6.10,9.10,15.40
57154,商南,20240811155000,12.40,992.60,69.90,318.20,9.70,14.80,20.00
57211,宁强,20240811155000,13.30,991.40,11.80,31.50,4.20,7.80,18.80
57232,石泉,20240811155000,27.70,1009.30,43.30,251.20,0.20,13.60,15.10
57238,镇巴,20240811155000,19.50,972.00,86.90,109.80,1.30,12.50,12.20
57245,安康,20240811155000,7.60,958.90,12.80,215.00,1.50,4.70,13.20
57343,镇坪,20240811155000,6.40,952.80,23.20,184.70,4.20,8.20,11.40
58362,宝山,20240811155000,23.70,970.00,85.50,301.40,4.60,4.80,32.60
56038,石渠,20240811155000,14.80,955.60,93.00,154.30,7.60,1.90,19.40
56079,若尔盖,20240811155000,14.10,1043.70,21.60,296.70,2.60,14.40,26.90
56144,德格,20240811155000,24.30,992.30,75.30,165.70,5.10,15.80,25.60
56146,甘孜,20240811155000,34.60,954.00,52.30,118.30,4.10,9.80,19.70
56152,色达,20240811155000,13.70,1016.60,87.50,213.50,7.40,5.70,3.00
56167,道孚,20240811155000,25.10,1040.90,22.40,344.40,4.60,1.20,36.40
56172,马尔康,20240811155000,27.20,973.60,93.30,151.70,1.20,10.70,37.40
56173,红原,20240811155000,21.30,972.50,58.20,190.90,6.50,10.50,24.40
56178,小金,20240811155000,20.80,978.30,29.30,259.70,0.10,6.90,33.20
56182,松潘,20240811155000,17.60,977.80,46.30,267.90,8.70,5.90,12.30
56187,温江,20240811155000,33.30,973.20,13.90,345.70,2.00,14.50,17.40
56188,都江堰,20240811155000,28.20,951.20,20.00,9.60,8.90,12.30,35.70
56196,绵阳,20240811155000,15.60,1048.80,80.20,341.70,2.40,6.70,1.40
56247,巴塘,20240811155000,22.50,1031.60,99.90,125.30,9.50,13.40,33.20
56251,新龙,20240811155000,23.20,985.30,30.80,66.80,8.50,12.70,12.50
56257,理塘,20240811155000,25.60,1017.20,25.20,303.80,3.60,11.20,28.60
56287,雅安,20240811155000,27.70,953.50,84.40,233.60,7.60,15.80,15.30
56357,稻城,20240811155000,15.00,1024.50,16.70,327.70,1.40,9.80,13.10
56374,康定,20240811155000,26.10,993.20,51.50,259.50,8.60,10.30,6.30
56385,峨眉山,20240811155000,7.10,952.30,34.10,97.70,4.70,15.30,36.80
56386,乐山,20240811155000,23.60,999.70,15.40,176.50,3.30,5.00,10.10
56459,木里,20240811155000,31.10,970.00,10.60,101.30,9.80,0.60,29.00
56462,九龙,20240811155000,21.40,964.40,82.10,132.50,7.70,14.90,27.20
56475,越西,20240811155000,16.30,1006.40,18.80,108.60,8.70,6.10,6.40
56479,昭觉,20240811155000,33.70,967.40,88.40,97.50,2.30,15.80,34.00
56485,雷波,20240811155000,15.60,954.10,64.20,256.90,4.10,12.00,38.20
56492,宜宾,20240811155000,24.10,1022.60,77.30,225.50,7.10,0.60,33.20
56565,盐源,20240811155000,24.80,953.50,50.50,136.30,5.20,12.50,4.90
56571,西昌,20240811155000,14.10,972.60,16.50,67.80,5.20,4.90,5.30
56666,攀枝花,20240811155000,2.50,1038.80,94.60,8.40,8.10,10.00,25.30
56671,会理,20240811155000,32.40,1004.00,93.60,56.60,6.70,14.10,2.10
57206,广元,20240811155000,8.80,1035.90,30.60,13.80,4.70,14.30,30.10
57237,万源,20240811155000,4.90,980.80,45.00,149.00,3.40,9.60,12.10
57306,阆中,20240811155000,18.60,1036.50,42.60,266.10,0.50,15.20,34.50
57313,巴中,20240811155000,18.60,1011.20,15.10,341.30,0.50,6.70,37.90
57314,南部,20240811155000,2.20,1010.00,65.20,226.20,5.90,9.80,0.00
57328,达县,20240811155000,10.60,1042.10,45.30,90.50,8.10,4.30,34.80
